Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	69	17.1641791045	0.00102341007406	NM_017575, NM_007055, NM_006526, NM_018590, NM_001288805, NM_001105537, NM_001003699, NM_017951, NM_001083621, NM_001256196, NM_152736, NM_014153, NM_199054, NM_002210, NM_001330519, NM_003112, NM_007147, NM_012154, NM_178836, NM_001004304, NM_139283, NM_001025390, NM_144976, NM_001130065, NM_018263, NM_014630, NM_020156, NM_033113, NM_001105540, NM_001323638, NM_007353, NM_015042, NM_001345970, NM_006626, NM_005730, NM_020410, NM_024496, NM_022748, NM_006999, NM_001303241, NM_002072, NM_015401, NM_001136049, NM_176814, NM_021224, NM_001040118, NM_001257360, NM_001079843, NM_181489, NM_022908, NM_006035, NM_014238, NM_015035, NM_001145365, NM_021089, NM_022089, NM_001122772, NM_001320821, NM_001024847, NM_013235, NM_014798, NM_014323, NM_001322260, NM_015338, NM_007137, NM_001282531, NM_001291549, NM_001199295, NM_015694	366	922	7107	1.45319334305	0.418814375248	0.165477043615	1.4755893848
KEGG_PATHWAY	hsa05200:Pathways in cancer	17	4.22885572139	0.00109594543088	NM_001145260, NM_005633, NM_001320415, NM_002072, NM_001024847, NM_005027, NM_001256196, NM_138578, NM_001171623, NM_004091, NM_002210, NM_000875, NM_007313, NM_001291549, NM_007353, NM_156039, NM_022802	128	168	3107	2.4562406994	0.181815971964	0.0393389126923	1.3452661979
GOTERM_BP_DIRECT	GO:0046854~phosphatidylinositol phosphorylation	8	1.99004975124	0.00126893369726	NM_003749, NM_012398, NM_001330437, NM_207123, NM_001242829, NM_001330721, NM_005027, NM_001320421	355	34	7039	4.66545153273	0.883920287854	0.264819870572	2.11829134711
KEGG_PATHWAY	hsa04014:Ras signaling pathway	11	2.73631840796	0.00144901573544	NM_000208, NM_001330437, NM_001171623, NM_005633, NM_000875, NM_007313, NM_207123, NM_001320821, NM_014238, NM_005027, NM_138578	128	81	3107	3.29639274691	0.233071868693	0.0432632756085	1.77510261418
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	14	3.48258706468	0.00147267213524	NM_000208, NM_005633, NM_000548, NM_001331017, NM_001257407, NM_000629, NM_005027, NM_138578, NM_001171623, NM_002210, NM_000875, NM_001291549, NM_156039, NM_138621	128	125	3107	2.718625	0.236389653528	0.0377954624751	1.80384087757
KEGG_PATHWAY	hsa04066:HIF-1 signaling pathway	9	2.23880597015	0.001908451139	NM_000208, NM_199054, NM_001171623, NM_001322365, NM_000875, NM_001291549, NM_172171, NM_001331017, NM_005027	128	57	3107	3.83264802632	0.295016050467	0.0427565492489	2.33185350197
KEGG_PATHWAY	hsa05214:Glioma	7	1.74129353234	0.00253368272602	NM_004091, NM_005633, NM_000875, NM_001291549, NM_172171, NM_005027, NM_001256196	128	35	3107	4.8546875	0.371395076132	0.0502757420285	3.08486028825
KEGG_PATHWAY	hsa04650:Natural killer cell mediated cytotoxicity	8	1.99004975124	0.00259402474246	NM_001330437, NM_005633, NM_001145855, NM_173174, NM_000629, NM_005027, NM_001256196, NM_001142353	128	47	3107	4.13164893617	0.378315963335	0.0464203561138	3.15725102877
GOTERM_MF_DIRECT	GO:0003677~DNA binding	62	15.4228855721	0.00285374798371	NM_015001, NM_202002, NM_007055, NM_020825, NM_003185, NM_001288805, NM_014727, NM_001105537, NM_012308, NM_001083621, NM_152736, NM_001322253, NM_001304815, NM_001330519, NM_003112, NM_007147, NM_001261, NM_001323342, NM_001206559, NM_001170629, NM_005633, NM_003482, NM_003298, NM_018263, NM_014630, NM_033113, NM_004091, NM_001003681, NM_006231, NM_007313, NM_001323638, NM_001345970, NM_006626, NM_006999, NM_001171167, NM_006662, NM_004555, NM_001330765, NM_001308116, NM_176814, NM_021224, NM_014938, NM_015540, NM_001079843, NM_032482, NM_052897, NM_181489, NM_015035, NM_001145365, NM_021089, NM_000635, NM_138927, NM_198268, NM_014323, NM_015338, NM_007137, NM_001287491, NM_001282531, NM_198040, NM_015694, NM_001282129, NM_018984	366	841	7107	1.43153154909	0.780114577159	0.31522308712	4.06420052214
GOTERM_BP_DIRECT	GO:0007165~signal transduction	33	8.20895522388	0.00336601136372	NM_213590, NM_014240, NM_006526, NM_001199417, NM_173174, NM_001330721, NM_005027, NM_001143995, NM_001142353, NM_001040118, NM_015254, NM_156039, NM_004864, NM_001142503, NM_006035, NM_001142446, NM_001251905, NM_004286, NM_001286, NM_003749, NM_005633, NM_001320821, NM_138714, NM_001257407, NM_001130065, NM_021818, NM_198679, NM_015527, NM_000875, NM_001145855, NM_005399, NM_001346092, NM_004689	355	386	7039	1.69515434576	0.996714987281	0.510709107601	5.52678248474
KEGG_PATHWAY	hsa04630:Jak-STAT signaling pathway	8	1.99004975124	0.00372100463649	NM_001330437, NM_001243186, NM_005633, NM_156039, NM_001257407, NM_000629, NM_005027, NM_138578	128	50	3107	3.88375	0.494503365161	0.0601353892793	4.50016132067
KEGG_PATHWAY	hsa05206:MicroRNAs in cancer	10	2.48756218905	0.00436493176567	NM_003749, NM_001171623, NM_004091, NM_001243186, NM_005633, NM_007313, NM_001291549, NM_001323638, NM_024408, NM_138621	128	79	3107	3.07258702532	0.550909529553	0.0645344038704	5.2597609985
GOTERM_CC_DIRECT	GO:0043235~receptor complex	7	1.74129353234	0.00490767063824	NM_000208, NM_000875, NM_002836, NM_024408, NM_001024847, NM_001346092, NM_001257407	375	32	7347	4.28575	0.794880060799	0.794880060799	6.42920455042
GOTERM_BP_DIRECT	GO:0045785~positive regulation of cell adhesion	5	1.24378109453	0.00551699467004	NM_002843, NM_001171623, NM_002210, NM_004227, NM_001109	355	15	7039	6.60938967136	0.999915834803	0.647436824283	8.90668408288
GOTERM_BP_DIRECT	GO:0010507~negative regulation of autophagy	6	1.49253731343	0.00601903146862	NM_001198801, NM_152787, NM_014663, NM_001145642, NM_001331017, NM_138578	355	24	7039	4.95704225352	0.999964255823	0.640813065787	9.67900670104
KEGG_PATHWAY	hsa05211:Renal cell carcinoma	7	1.74129353234	0.00648007571985	NM_001330437, NM_001171623, NM_198679, NM_005633, NM_207123, NM_005027, NM_001256196	128	42	3107	4.04557291667	0.695691335142	0.0874536179857	7.71595923744
GOTERM_BP_DIRECT	GO:0097192~extrinsic apoptotic signaling pathway in absence of ligand	5	1.24378109453	0.00888324025546	NM_199054, NM_002210, NM_022151, NM_138621, NM_138578	355	17	7039	5.83181441591	0.999999732271	0.747350922122	13.9687412378
GOTERM_BP_DIRECT	GO:0060021~palate development	5	1.24378109453	0.0109768266095	NM_003036, NM_005633, NM_001024847, NM_017780, NM_138300	355	18	7039	5.50782472613	0.999999992584	0.78985741423	16.9822590237
KEGG_PATHWAY	hsa04012:ErbB signaling pathway	7	1.74129353234	0.011230111818	NM_005633, NM_007313, NM_001291549, NM_207123, NM_172171, NM_005027, NM_001256196	128	47	3107	3.61519281915	0.873401820688	0.137244620906	13.0201074657
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	12	2.98507462687	0.0113620019242	NM_001130071, NM_001171623, NM_025185, NM_001170629, NM_001276252, NM_007353, NM_001024847, NM_017780, NM_001256182, NM_138300, NM_138621, NM_138578	355	100	7039	2.37938028169	0.999999996169	0.774805218905	17.525752059
GOTERM_CC_DIRECT	GO:0016442~RISC complex	4	0.995024875622	0.012012943338	NM_014240, NM_012199, NM_001331017, NM_012154	375	10	7347	7.8368	0.979587127259	0.857126374927	15.0615392687
GOTERM_BP_DIRECT	GO:0007173~epidermal growth factor receptor signaling pathway	6	1.49253731343	0.0136922376284	NM_001330437, NM_005633, NM_007313, NM_207123, NM_001981, NM_173174	355	29	7039	4.10237979602	0.99999999993	0.811786306242	20.7430653274
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	22	5.47263681592	0.014209856461	NM_001171167, NM_000333, NM_007055, NM_003036, NM_001170629, NM_020825, NM_017780, NM_147223, NM_015401, NM_001080495, NM_014323, NM_001304815, NM_006231, NM_001282531, NM_001323638, NM_052897, NM_006037, NM_001261, NM_138300, NM_001281773, NM_004689, NM_022802	366	245	7107	1.74366008699	0.999492109709	0.78064174522	18.7617209735
GOTERM_MF_DIRECT	GO:0016791~phosphatase activity	5	1.24378109453	0.0143529529713	NM_002843, NM_015343, NM_018984, NM_005730, NM_003463	366	19	7107	5.11000862813	0.999529721299	0.721135936324	18.9327606282
GOTERM_MF_DIRECT	GO:0031994~insulin-like growth factor I binding	3	0.746268656716	0.0147298972997	NM_000208, NM_002210, NM_000875	366	4	7107	14.5635245902	0.999616017475	0.674879395094	19.3817090783
KEGG_PATHWAY	hsa05218:Melanoma	5	1.24378109453	0.0149830586797	NM_004091, NM_000875, NM_001291549, NM_005027, NM_001256196	128	24	3107	5.05696614583	0.936875623748	0.168211062727	17.0111005078
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	16	3.98009950249	0.0151902245868	NM_000208, NM_022748, NM_003749, NM_202002, NM_001303241, NM_003482, NM_173174, NM_001024847, NM_138578, NM_198268, NM_032482, NM_001171623, NM_002210, NM_000875, NM_006037, NM_052876	355	161	7039	1.97050126848	0.999999999995	0.822837227609	22.7485595221
GOTERM_BP_DIRECT	GO:0048010~vascular endothelial growth factor receptor signaling pathway	7	1.74129353234	0.0156936460386	NM_001171623, NM_002210, NM_014376, NM_173174, NM_001206482, NM_005027, NM_000433	355	41	7039	3.38529714875	0.999999999998	0.813013353946	23.4117497372
GOTERM_BP_DIRECT	GO:0006811~ion transport	6	1.49253731343	0.0157716798542	NM_001184985, NM_152468, NM_006598, NM_001318792, NM_014698, NM_001257291	355	30	7039	3.96563380282	0.999999999998	0.79525645	23.5140681187
GOTERM_MF_DIRECT	GO:0046934~phosphatidylinositol-4,5-bisphosphate 3-kinase activity	4	0.995024875622	0.0162844197246	NM_003749, NM_001330437, NM_207123, NM_005027	366	11	7107	7.06110283159	0.999833711798	0.663017242535	21.208829559
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	7	1.74129353234	0.0180382200627	NM_013302, NM_001291549, NM_004555, NM_172171, NM_002072, NM_005399, NM_001142353	128	52	3107	3.267578125	0.964247291108	0.187951797152	20.1350113073
GOTERM_BP_DIRECT	GO:0014066~regulation of phosphatidylinositol 3-kinase signaling	5	1.24378109453	0.0190678008023	NM_003749, NM_012398, NM_001330437, NM_207123, NM_005027	355	21	7039	4.7209926224	1.0	0.836992679902	27.7204049783
GOTERM_MF_DIRECT	GO:0017124~SH3 domain binding	8	1.99004975124	0.0196325254092	NM_001128610, NM_198679, NM_005633, NM_007313, NM_001128304, NM_001145855, NM_001981, NM_001206482	366	54	7107	2.87674559806	0.999972703058	0.688898893707	25.0138838134
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	9	2.23880597015	0.0200172445115	NM_012398, NM_175736, NM_007313, NM_181832, NM_001134382, NM_001282129, NM_001206482, NM_018984, NM_004946	355	68	7039	2.62431648716	1.0	0.83551373058	28.8910555797
GOTERM_BP_DIRECT	GO:0008584~male gonad development	6	1.49253731343	0.0205388511659	NM_000208, NM_001145260, NM_014323, NM_147223, NM_138621, NM_138578	355	32	7039	3.71778169014	1.0	0.827925804404	29.5265746154
GOTERM_MF_DIRECT	GO:0016303~1-phosphatidylinositol-3-kinase activity	4	0.995024875622	0.0209001652208	NM_003749, NM_001330437, NM_207123, NM_005027	366	12	7107	6.47267759563	0.99998625015	0.673540135592	26.4093318852
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	8	1.99004975124	0.0211677531709	NM_001330437, NM_198679, NM_005633, NM_007313, NM_207123, NM_172171, NM_007199, NM_005027	128	69	3107	2.8143115942	0.980065143405	0.20571338856	23.2226032782
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	9	2.23880597015	0.0216877620536	NM_000208, NM_003749, NM_001171623, NM_002210, NM_000875, NM_003612, NM_173174, NM_003463, NM_032818	355	69	7039	2.58628291488	1.0	0.829806232624	30.9075975771
GOTERM_BP_DIRECT	GO:0010586~miRNA metabolic process	3	0.746268656716	0.0227938856793	NM_012199, NM_013235, NM_012154	355	5	7039	11.8969014085	1.0	0.830946106106	32.2131022478
GOTERM_BP_DIRECT	GO:0050770~regulation of axonogenesis	3	0.746268656716	0.0227938856793	NM_015254, NM_001282129, NM_018984	355	5	7039	11.8969014085	1.0	0.830946106106	32.2131022478
GOTERM_BP_DIRECT	GO:0035194~posttranscriptional gene silencing by RNA	3	0.746268656716	0.0227938856793	NM_001142640, NM_012199, NM_012154	355	5	7039	11.8969014085	1.0	0.830946106106	32.2131022478
GOTERM_BP_DIRECT	GO:0051056~regulation of small GTPase mediated signal transduction	8	1.99004975124	0.0232449500394	NM_001040118, NM_005633, NM_019034, NM_001199417, NM_000548, NM_001142503, NM_001130065, NM_005027	355	57	7039	2.78290091426	1.0	0.823475967959	32.7387816192
GOTERM_BP_DIRECT	GO:0016477~cell migration	9	2.23880597015	0.0234545970279	NM_022748, NM_001105540, NM_002210, NM_175736, NM_014240, NM_007313, NM_006035, NM_001206482, NM_024776	355	70	7039	2.5493360161	1.0	0.813104394677	32.9818008032
GOTERM_MF_DIRECT	GO:0043559~insulin binding	3	0.746268656716	0.0237208733952	NM_000208, NM_014807, NM_000875	366	5	7107	11.6508196721	0.99999701996	0.685473998426	29.4281297741
GOTERM_BP_DIRECT	GO:0035335~peptidyl-tyrosine dephosphorylation	7	1.74129353234	0.0240521477064	NM_002843, NM_001330437, NM_002836, NM_032873, NM_001282129, NM_018984, NM_003463	355	45	7039	3.08438184664	1.0	0.808264997144	33.6699469652
GOTERM_BP_DIRECT	GO:0008286~insulin receptor signaling pathway	7	1.74129353234	0.0240521477064	NM_000208, NM_003749, NM_005633, NM_000875, NM_207123, NM_002836, NM_005027	355	45	7039	3.08438184664	1.0	0.808264997144	33.6699469652
GOTERM_BP_DIRECT	GO:0003007~heart morphogenesis	4	0.995024875622	0.0247548825539	NM_000208, NM_015338, NM_001171623, NM_017780	355	13	7039	6.10097508126	1.0	0.805067702316	34.4707188746
GOTERM_MF_DIRECT	GO:0003713~transcription coactivator activity	16	3.98009950249	0.0255058832495	NM_133480, NM_014757, NM_001145260, NM_006662, NM_003185, NM_001320415, NM_147223, NM_003298, NM_004714, NM_015338, NM_003112, NM_001323638, NM_001261461, NM_181659, NM_004689, NM_022802	366	168	7107	1.84933645589	0.999998870237	0.680540639971	31.2784907646
GOTERM_MF_DIRECT	GO:0004725~protein tyrosine phosphatase activity	7	1.74129353234	0.0263491988541	NM_002843, NM_001330437, NM_002836, NM_032873, NM_001282129, NM_018984, NM_003463	366	45	7107	3.02058287796	0.999999285981	0.663326893935	32.1368767367
KEGG_PATHWAY	hsa04152:AMPK signaling pathway	8	1.99004975124	0.0279556210432	NM_000208, NM_003749, NM_013302, NM_000875, NM_000548, NM_005399, NM_005357, NM_005027	128	73	3107	2.66010273973	0.994421016741	0.250436182558	29.5460977363
GOTERM_MF_DIRECT	GO:0003714~transcription corepressor activity	12	2.98507462687	0.0283226618935	NM_015338, NM_006494, NM_005647, NM_003036, NM_014240, NM_001323638, NM_024680, NM_006037, NM_015035, NM_015401, NM_022802, NM_004689	366	112	7107	2.08050351288	0.999999756388	0.663006616318	34.106744019
GOTERM_MF_DIRECT	GO:0001047~core promoter binding	7	1.74129353234	0.0290396380564	NM_004091, NM_024680, NM_006037, NM_012199, NM_001193466, NM_012154, NM_004689	366	46	7107	2.95491803279	0.999999835261	0.646990524867	34.8091310019
GOTERM_BP_DIRECT	GO:0048008~platelet-derived growth factor receptor signaling pathway	4	0.995024875622	0.0303578798475	NM_002843, NM_001330437, NM_198679, NM_207123	355	14	7039	5.66519114688	1.0	0.855787759591	40.5377783332
GOTERM_CC_DIRECT	GO:0005622~intracellular	36	8.9552238806	0.031000671671	NM_213590, NM_022748, NM_133480, NM_001164664, NM_019034, NM_001288805, NM_001330721, NM_030912, NM_001256196, NM_001136195, NM_002210, NM_007147, NM_181489, NM_006035, NM_014238, NM_004946, NM_144682, NM_024940, NM_203447, NM_004286, NM_014689, NM_000254, NM_021089, NM_005633, NM_001122772, NM_001130065, NM_014798, NM_030961, NM_001322260, NM_021818, NM_001105540, NM_007137, NM_198679, NM_001199295, NM_002836, NM_015694	375	499	7347	1.4134509018	0.9999605398	0.965955019298	34.6464677929
KEGG_PATHWAY	hsa04931:Insulin resistance	7	1.74129353234	0.0316837536308	NM_000208, NM_003749, NM_001330437, NM_005399, NM_001346092, NM_005027, NM_014938	128	59	3107	2.87989936441	0.997238462256	0.266628994092	32.8119582651
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	5	1.24378109453	0.0320212950216	NM_156039, NM_001024847, NM_001346092, NM_001257407, NM_000629	128	30	3107	4.04557291667	0.997409151735	0.257541644741	33.1006681577
GOTERM_MF_DIRECT	GO:0070491~repressing transcription factor binding	5	1.24378109453	0.0321802918654	NM_003036, NM_006037, NM_001331017, NM_015401, NM_001281773	366	24	7107	4.04542349727	0.999999970415	0.661591283957	37.8045138413
GOTERM_MF_DIRECT	GO:0005161~platelet-derived growth factor receptor binding	3	0.746268656716	0.0343851559748	NM_002843, NM_001171623, NM_001433	366	6	7107	9.70901639344	0.999999991167	0.664076585504	39.830275789
GOTERM_BP_DIRECT	GO:0008630~intrinsic apoptotic signaling pathway in response to DNA damage	5	1.24378109453	0.0344436570109	NM_007313, NM_001346092, NM_022151, NM_138621, NM_138578	355	25	7039	3.96563380282	1.0	0.880337307925	44.6243900377
GOTERM_MF_DIRECT	GO:0046983~protein dimerization activity	7	1.74129353234	0.0381720368793	NM_004091, NM_004599, NM_001206559, NM_147223, NM_181659, NM_014938, NM_001142353	366	49	7107	2.77400468384	0.999999998899	0.682084057222	43.1668221341
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	9	2.23880597015	0.0384634003825	NM_012398, NM_002210, NM_005633, NM_014376, NM_007353, NM_001282129, NM_018984, NM_005027, NM_001256196	128	95	3107	2.29958881579	0.999236612558	0.289507846172	38.3968813182
GOTERM_MF_DIRECT	GO:0005158~insulin receptor binding	4	0.995024875622	0.0385779276449	NM_003749, NM_001330437, NM_000875, NM_001144875	366	15	7107	5.1781420765	0.99999999912	0.666271732672	43.5140327108
GOTERM_MF_DIRECT	GO:0071889~14-3-3 protein binding	4	0.995024875622	0.0385779276449	NM_003749, NM_015254, NM_015401, NM_001330721	366	15	7107	5.1781420765	0.99999999912	0.666271732672	43.5140327108
GOTERM_BP_DIRECT	GO:0032147~activation of protein kinase activity	5	1.24378109453	0.0391464364068	NM_000208, NM_001184985, NM_001171623, NM_001282531, NM_001024847	355	26	7039	3.81310942579	1.0	0.903228935841	49.0007454637
KEGG_PATHWAY	hsa04930:Type II diabetes mellitus	4	0.995024875622	0.0400364342468	NM_000208, NM_003749, NM_001322365, NM_005027	128	19	3107	5.11019736842	0.999434256865	0.288144596423	39.6301718123
GOTERM_BP_DIRECT	GO:0090502~RNA phosphodiester bond hydrolysis, endonucleolytic	6	1.49253731343	0.0401276068936	NM_017575, NM_001129820, NM_001433, NM_013235, NM_012154, NM_178836	355	38	7039	3.13076352854	1.0	0.901265273074	49.8718081554
KEGG_PATHWAY	hsa05212:Pancreatic cancer	6	1.49253731343	0.0409507908754	NM_001171623, NM_004091, NM_001024847, NM_005027, NM_001256196, NM_138578	128	47	3107	3.09873670213	0.999524792649	0.283004122341	40.3365760065
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	18	4.4776119403	0.0414867931263	NM_001164664, NM_001321236, NM_001433, NM_001243186, NM_013302, NM_012290, NM_145686, NM_172171, NM_001256196, NM_004714, NM_198268, NM_001184985, NM_199054, NM_025164, NM_020421, NM_001261, NM_006035, NM_007199	366	210	7107	1.6644028103	0.999999999823	0.674650846353	45.9451592661
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	20	4.97512437811	0.0420766006821	NM_014757, NM_001321236, NM_001433, NM_001243186, NM_012290, NM_145686, NM_173174, NM_001024847, NM_005357, NM_004714, NM_001142353, NM_198268, NM_001184985, NM_199054, NM_025164, NM_020421, NM_001261, NM_006035, NM_007199, NM_005399	355	247	7039	1.60551975823	1.0	0.904805226882	51.5607367277
GOTERM_BP_DIRECT	GO:0045668~negative regulation of osteoblast differentiation	4	0.995024875622	0.043375663132	NM_003036, NM_014240, NM_006037, NM_015401	355	16	7039	4.95704225352	1.0	0.904655523161	52.6565687863
GOTERM_BP_DIRECT	GO:0030879~mammary gland development	3	0.746268656716	0.0447737666167	NM_003749, NM_138300, NM_138621	355	7	7039	8.49778672032	1.0	0.905031111603	53.8098704325
GOTERM_BP_DIRECT	GO:0014898~cardiac muscle hypertrophy in response to stress	3	0.746268656716	0.0447737666167	NM_001171167, NM_014663, NM_006037	355	7	7039	8.49778672032	1.0	0.905031111603	53.8098704325
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	10	2.48756218905	0.0454909623851	NM_199054, NM_005633, NM_145686, NM_007353, NM_001320415, NM_004555, NM_001024847, NM_001346092, NM_001110556, NM_001142353	128	116	3107	2.09253771552	0.99980058942	0.298830782523	43.7330116669
