Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	11	2.67639902676	9.88604295096e-06	NM_001017, NM_001019, NM_001028, NM_001025, NM_001260506, NM_001024, NM_031902, NM_001021, NM_001142285, NM_032025, NM_001008	384	36	7347	5.84613715278	0.00326694826512	0.00109017079552	0.0134078645694
GOTERM_CC_DIRECT	GO:0005743~mitochondrial inner membrane	36	8.75912408759	2.79537510275e-05	NM_001166357, NM_001286440, NM_003705, NM_001260506, NM_213611, NM_032477, NM_199069, NM_001281715, NM_000387, NM_030811, NM_015697, NM_001018078, NM_032683, NM_001863, NM_021134, NM_080748, NM_172251, NM_001160210, NM_030780, NM_005015, NM_003172, NM_004074, NM_001300900, NM_003321, NM_015666, NM_138384, NM_001003684, NM_001184986, NM_020312, NM_004373, NM_031902, NM_021075, NM_001321972, NM_003818, NM_003312, NM_001319036	384	324	7347	2.12586805556	0.0092101452935	0.00231053183161	0.0379077428244
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	74	18.00486618	7.71849656314e-05	NM_152407, NM_006012, NM_017803, NM_015713, NM_001136194, NM_001019, NM_014297, NM_005694, NM_001018078, NM_001863, NM_016243, NM_001160210, NM_033540, NM_000317, NM_005015, NM_033306, NM_017884, NM_002623, NM_003689, NM_001278549, NM_001145901, NM_001321026, NM_020312, NM_000852, NM_001324069, NM_198897, NM_031902, NM_001085411, NM_139242, NM_021075, NM_001321972, NM_144772, NM_021640, NM_001123226, NM_001166357, NM_001286440, NM_003705, NM_213611, NM_032477, NM_000387, NM_001281715, NM_030811, NM_002528, NM_022460, NM_173467, NM_032683, NM_024805, NM_021134, NM_080748, NM_001320327, NM_030780, NM_018060, NM_001320905, NM_001080125, NM_001256964, NM_014170, NM_001242903, NM_001300900, NM_003321, NM_018441, NM_032795, NM_001184986, NM_017854, NM_001130089, NM_145315, NM_017910, NM_145691, NM_001166118, NM_001316311, NM_001287593, NM_001312660, NM_017897, NM_003312, NM_024754	384	909	7347	1.55756669417	0.0252255905163	0.00509680889491	0.104637234134
GOTERM_BP_DIRECT	GO:0006335~DNA replication-dependent nucleosome assembly	8	1.94647201946	0.000422364134964	NM_003533, NM_003542, NM_003495, NM_003531, NM_003537, NM_003546, NM_024658, NM_003539	364	28	7039	5.5251177394	0.430576209497	0.0772963688418	0.689509721786
GOTERM_BP_DIRECT	GO:0032200~telomere organization	7	1.70316301703	0.00066530384996	NM_003533, NM_003542, NM_003495, NM_003531, NM_003537, NM_003546, NM_003539	364	22	7039	6.15297202797	0.588170222033	0.104965618991	1.08408412335
GOTERM_CC_DIRECT	GO:0005576~extracellular region	24	5.83941605839	0.000882067751049	NM_033306, NM_001317335, NM_030641, NM_003495, NM_175063, NM_002975, NM_002615, NM_199342, NM_001321026, NM_003542, NM_003533, NM_003531, NM_001302688, NM_003546, NM_003537, NM_001130089, NM_000584, NM_001300981, NM_144772, NM_001544, NM_001245, NM_001553, NM_001562, NM_003539	384	217	7347	2.11607142857	0.253301110065	0.0475162297763	1.18976503846
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	72	17.5182481752	0.00141796802531	NM_003495, NM_001013439, NM_001282328, NM_001021, NM_001034996, NM_001136194, NM_017846, NM_001017, NM_001019, NM_014462, NM_172251, NM_018044, NM_001547, NM_007342, NM_003539, NM_001282958, NM_199287, NM_000986, NM_015014, NM_001436, NM_001145901, NM_001317782, NM_031485, NM_003542, NM_001028, NM_001136033, NM_003546, NM_001025, NM_001024, NM_031902, NM_021075, NM_001321972, NM_001326334, NM_000990, NM_001123226, NM_001130841, NM_194326, NM_003753, NM_001330330, NM_001260506, NM_002271, NM_032477, NM_030811, NM_000969, NM_173467, NM_001142285, NM_001568, NM_001330200, NM_001242903, NM_003321, NM_024612, NM_015703, NM_001303625, NM_002687, NM_006392, NM_032795, NM_018285, NM_004704, NM_006753, NM_003089, NM_016390, NM_000978, NM_001018067, NM_012469, NM_001300981, NM_015953, NM_001316311, NM_006649, NM_006993, NM_015201, NM_024754, NM_004597	376	957	7107	1.42206362969	0.493943856743	0.288623768139	2.01115203534
GOTERM_BP_DIRECT	GO:0000183~chromatin silencing at rDNA	7	1.70316301703	0.00258411315249	NM_003533, NM_003542, NM_003495, NM_003531, NM_003537, NM_003546, NM_003539	364	28	7039	4.83447802198	0.968225181122	0.318344745057	4.14922303739
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	15	3.6496350365	0.00270778791301	NM_003495, NM_001260506, NM_001021, NM_002615, NM_001017, NM_003542, NM_001028, NM_001019, NM_000978, NM_001302688, NM_003546, NM_001316311, NM_001553, NM_003539, NM_001256799	384	116	7347	2.4740705819	0.592409978604	0.120334318719	3.61082136435
GOTERM_CC_DIRECT	GO:0000228~nuclear chromosome	8	1.94647201946	0.00306990646713	NM_017884, NM_003533, NM_003542, NM_003495, NM_003531, NM_003537, NM_003546, NM_003539	384	38	7347	4.02796052632	0.638575447533	0.119453679822	4.08444177276
GOTERM_CC_DIRECT	GO:0000786~nucleosome	11	2.67639902676	0.00316489976436	NM_003533, NM_003542, NM_003514, NM_003495, NM_003531, NM_003512, NM_003537, NM_003546, NM_003511, NM_003539, NM_003519	384	70	7347	3.00658482143	0.649797273564	0.110043384216	4.20832755778
GOTERM_CC_DIRECT	GO:0015935~small ribosomal subunit	6	1.4598540146	0.00578749356683	NM_001028, NM_001025, NM_001260506, NM_001024, NM_018285, NM_001142285	384	23	7347	4.99116847826	0.853572563661	0.174794249201	7.57062182623
GOTERM_BP_DIRECT	GO:0051290~protein heterotetramerization	7	1.70316301703	0.00611286566157	NM_003533, NM_003542, NM_003495, NM_003531, NM_003537, NM_003546, NM_003539	364	33	7039	4.10198135198	0.99971795871	0.558397758383	9.55464280824
GOTERM_MF_DIRECT	GO:0003723~RNA binding	32	7.78588807786	0.0062769676618	NM_001130841, NM_001013439, NM_001282328, NM_003753, NM_001260506, NM_144709, NM_016558, NM_001034996, NM_001135187, NM_000969, NM_001019, NM_021134, NM_000884, NM_001547, NM_001330200, NM_000986, NM_001242903, NM_001436, NM_006392, NM_032795, NM_006753, NM_001008, NM_001317782, NM_003089, NM_001028, NM_000999, NM_012469, NM_031307, NM_000990, NM_001326334, NM_006627, NM_000997	376	368	7107	1.64361702128	0.951317726683	0.634862069225	8.62107017543
GOTERM_BP_DIRECT	GO:0045815~positive regulation of gene expression, epigenetic	9	2.1897810219	0.00671801382468	NM_003533, NM_003542, NM_003495, NM_003531, NM_003537, NM_003546, NM_001301129, NM_003539, NM_001201536	364	55	7039	3.16438561439	0.999874766193	0.558177919376	10.4523652832
GOTERM_MF_DIRECT	GO:1990932~5.8S rRNA binding	3	0.729927007299	0.0080397111779	NM_001017, NM_001330200, NM_001317782	376	3	7107	18.9015957447	0.979238560549	0.620410347413	10.9146908812
GOTERM_CC_DIRECT	GO:0005730~nucleolus	48	11.6788321168	0.00891032295393	NM_194326, NM_024653, NM_001013439, NM_001282328, NM_017518, NM_001260506, NM_002271, NM_213611, NM_001195249, NM_000969, NM_001317033, NM_001017, NM_013342, NM_000075, NM_017906, NM_001042533, NM_021134, NM_001320309, NM_005738, NM_018044, NM_018352, NM_001002244, NM_001330200, NM_199287, NM_001329394, NM_017884, NM_015014, NM_024612, NM_001436, NM_001301129, NM_018285, NM_006392, NM_004704, NM_017503, NM_006753, NM_001317782, NM_015871, NM_031485, NM_006233, NM_130439, NM_001028, NM_000978, NM_001025, NM_004645, NM_006649, NM_001172223, NM_006993, NM_015201	384	638	7347	1.43945924765	0.948312285624	0.236102283772	11.4315660408
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	11	2.67639902676	0.00937614422908	NM_003533, NM_003542, NM_003514, NM_003495, NM_003531, NM_003512, NM_003537, NM_003546, NM_003511, NM_003539, NM_003519	174	77	3107	2.55090311987	0.776387344174	0.527123001378	10.7410141632
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	94	22.8710462287	0.0106862202227	NM_001145939, NM_021204, NM_003495, NM_001320858, NM_024653, NM_001021, NM_001034996, NM_015713, NM_001317194, NM_001317968, NM_001017, NM_003533, NM_001019, NM_003531, NM_001302688, NM_003537, NM_003969, NM_000884, NM_016243, NM_001321190, NM_003539, NM_001013663, NM_000986, NM_001317335, NM_003689, NM_005720, NM_001322407, NM_016172, NM_004529, NM_002910, NM_001436, NM_001135055, NM_001286416, NM_001003684, NM_003542, NM_001028, NM_000852, NM_001322086, NM_003546, NM_001320608, NM_198897, NM_144772, NM_006066, NM_021640, NM_001010853, NM_001166357, NM_001260506, NM_213611, NM_006409, NM_001281715, NM_002615, NM_005231, NM_000969, NM_024843, NM_003514, NM_003512, NM_017640, NM_003511, NM_001256030, NM_000431, NM_001562, NM_001568, NM_003519, NM_001122956, NM_021129, NM_138401, NM_001282169, NM_003321, NM_001415, NM_199186, NM_001004, NM_152766, NM_001243725, NM_001284338, NM_012429, NM_000485, NM_001303530, NM_000978, NM_001018067, NM_001300981, NM_003932, NM_006082, NM_001316311, NM_001553, NM_001324136, NM_001287593, NM_003312, NM_000154, NM_000262, NM_004597, NM_012088, NM_003313, NM_001199815, NM_001256799	384	1434	7347	1.25417320432	0.971452158395	0.256471237721	13.5600278711
GOTERM_BP_DIRECT	GO:0045814~negative regulation of gene expression, epigenetic	7	1.70316301703	0.0107924362667	NM_003533, NM_003542, NM_003495, NM_003531, NM_003537, NM_003546, NM_003539	364	37	7039	3.65852390852	0.999999477433	0.700420672695	16.2823386027
GOTERM_BP_DIRECT	GO:0031047~gene silencing by RNA	11	2.67639902676	0.0116408943095	NM_003533, NM_003542, NM_006233, NM_003495, NM_003531, NM_003537, NM_003546, NM_001301129, NM_007342, NM_003539, NM_001199303	364	85	7039	2.50255332902	0.999999833511	0.698998882149	17.4506574617
KEGG_PATHWAY	hsa04260:Cardiac muscle contraction	6	1.4598540146	0.0127805755075	NM_004074, NM_001863, NM_001002841, NM_004373, NM_001319036, NM_001003684	174	26	3107	4.12068965517	0.870646847437	0.494261900073	14.3715174874
GOTERM_MF_DIRECT	GO:0004129~cytochrome-c oxidase activity	5	1.21654501217	0.0129429349692	NM_003172, NM_004074, NM_001863, NM_004373, NM_001319036	376	18	7107	5.25044326241	0.998075643773	0.71367643428	17.0160793842
GOTERM_BP_DIRECT	GO:0031119~tRNA pseudouridine synthesis	3	0.729927007299	0.0148472806021	NM_144709, NM_031307, NM_032795	364	4	7039	14.5034340659	0.999999997811	0.759316591546	21.7290252892
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	12	2.9197080292	0.0169601894887	NM_002528, NM_002910, NM_016044, NM_001135055, NM_000884, NM_001076552, NM_017803, NM_017897, NM_021823, NM_001312660, NM_001283021, NM_003313	376	101	7107	2.24573414788	0.999728274208	0.745499595314	21.722850872
GOTERM_BP_DIRECT	GO:0001731~formation of translation preinitiation complex	5	1.21654501217	0.0174689097759	NM_006360, NM_001415, NM_003754, NM_003753, NM_001568	364	20	7039	4.83447802198	0.999999999937	0.791146701203	25.0714971982
GOTERM_MF_DIRECT	GO:0042393~histone binding	11	2.67639902676	0.0196154758892	NM_003533, NM_003542, NM_003495, NM_003531, NM_001242875, NM_003537, NM_003546, NM_006391, NM_001048199, NM_003539, NM_001330057	376	90	7107	2.31019503546	0.999925818674	0.742935512574	24.6962618991
GOTERM_BP_DIRECT	GO:0006336~DNA replication-independent nucleosome assembly	5	1.21654501217	0.0207234660192	NM_003542, NM_003495, NM_003546, NM_024658, NM_003539	364	21	7039	4.60426478284	0.999999999999	0.825296426344	29.0345459258
GOTERM_CC_DIRECT	GO:0032040~small-subunit processome	6	1.4598540146	0.0236122430032	NM_001436, NM_001320309, NM_006649, NM_018285, NM_006392, NM_004704	384	32	7347	3.58740234375	0.99963272648	0.455787601236	27.6822515823
GOTERM_BP_DIRECT	GO:0042273~ribosomal large subunit biogenesis	5	1.21654501217	0.0243262168068	NM_000969, NM_001282328, NM_001316311, NM_001034996, NM_006753	364	22	7039	4.39498001998	1.0	0.855003475783	33.1917065593
GOTERM_CC_DIRECT	GO:0031428~box C/D snoRNP complex	3	0.729927007299	0.0244035492309	NM_001436, NM_006392, NM_004704	384	5	7347	11.4796875	0.999719172221	0.442407212509	28.4731515829
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	6	1.4598540146	0.0255880402506	NM_003172, NM_004074, NM_001863, NM_004373, NM_001319036, NM_001003684	364	33	7039	3.51598401598	1.0	0.85333468605	34.592822787
GOTERM_BP_DIRECT	GO:0045653~negative regulation of megakaryocyte differentiation	4	0.973236009732	0.0264386911669	NM_003542, NM_003495, NM_003546, NM_003539	364	13	7039	5.95012679628	1.0	0.84738611821	35.5217562559
GOTERM_BP_DIRECT	GO:0009116~nucleoside metabolic process	4	0.973236009732	0.0264386911669	NM_001307944, NM_000485, NM_001018078, NM_001286440	364	13	7039	5.95012679628	1.0	0.84738611821	35.5217562559
GOTERM_CC_DIRECT	GO:0016282~eukaryotic 43S preinitiation complex	4	0.973236009732	0.0272017283061	NM_006360, NM_003754, NM_003753, NM_001568	384	13	7347	5.88701923077	0.999891471549	0.455869704205	31.2060906492
GOTERM_CC_DIRECT	GO:0033290~eukaryotic 48S preinitiation complex	4	0.973236009732	0.0272017283061	NM_006360, NM_003754, NM_003753, NM_001568	384	13	7347	5.88701923077	0.999891471549	0.455869704205	31.2060906492
GOTERM_CC_DIRECT	GO:0005758~mitochondrial intermembrane space	8	1.94647201946	0.0276546975609	NM_005694, NM_001166357, NM_001863, NM_001286440, NM_001320327, NM_016565, NM_001320905, NM_012106	384	57	7347	2.68530701754	0.999906976591	0.44019468743	31.6392923462
GOTERM_BP_DIRECT	GO:0051225~spindle assembly	5	1.21654501217	0.0282843974992	NM_001166269, NM_001260506, NM_017518, NM_001048199, NM_001323631	364	23	7039	4.20389393215	1.0	0.8522640847	37.4948891651
GOTERM_CC_DIRECT	GO:0005829~cytosol	126	30.6569343066	0.0284381916501	NM_001145939, NM_021204, NM_020677, NM_001166269, NM_005819, NM_017518, NM_003731, NM_017803, NM_001034996, NM_000075, NM_001042533, NM_000884, NM_001547, NM_000317, NM_007342, NM_000986, NM_002314, NM_005720, NM_002910, NM_001135055, NM_001301129, NM_001076552, NM_018460, NM_001172132, NM_017777, NM_000999, NM_144772, NM_000990, NM_000997, NM_001283021, NM_004095, NM_001260506, NM_006409, NM_001323265, NM_138395, NM_000969, NM_017640, NM_000431, NM_001562, NM_001568, NM_001002244, NM_001122956, NM_021129, NM_001330200, NM_018060, NM_001080125, NM_001242903, NM_006391, NM_199186, NM_001004, NM_001321287, NM_001008, NM_000978, NM_001551, NM_005476, NM_001312660, NM_004597, NM_001256799, NM_003313, NM_004064, NM_001021, NM_021823, NM_014455, NM_001317194, NM_015853, NM_024108, NM_001017, NM_001019, NM_018149, NM_001018078, NM_001320099, NM_003969, NM_014462, NM_020390, NM_001282958, NM_018049, NM_012106, NM_002623, NM_003689, NM_001307944, NM_001322407, NM_001243776, NM_020830, NM_001317782, NM_001028, NM_000852, NM_001322086, NM_014808, NM_002813, NM_001025, NM_001002841, NM_001024, NM_006066, NM_001323631, NM_174894, NM_003754, NM_003753, NM_001317033, NM_181713, NM_006360, NM_000288, NM_001142285, NM_001946, NM_001320905, NM_138401, NM_001415, NM_001282169, NM_005125, NM_033484, NM_001303625, NM_001199303, NM_153819, NM_000485, NM_001284338, NM_001130089, NM_001930, NM_001300981, NM_003932, NM_001166118, NM_015953, NM_001316311, NM_001319292, NM_000154, NM_012088, NM_003977, NM_001199815	384	2072	7347	1.16348184122	0.999928761653	0.429780597909	32.3826347141
GOTERM_MF_DIRECT	GO:0030544~Hsp70 protein binding	5	1.21654501217	0.0304507925093	NM_001322407, NM_004064, NM_001260506, NM_003932, NM_001330133	376	23	7107	4.10904255319	0.99999964229	0.843616351126	35.7740350749
GOTERM_BP_DIRECT	GO:0006123~mitochondrial electron transport, cytochrome c to oxygen	4	0.973236009732	0.0323923156379	NM_004074, NM_001863, NM_004373, NM_001319036	364	14	7039	5.5251177394	1.0	0.876335058856	41.6847664362
GOTERM_BP_DIRECT	GO:0006544~glycine metabolic process	3	0.729927007299	0.0346493737041	NM_001018078, NM_001166357, NM_030780	364	6	7039	9.66895604396	1.0	0.881952923272	43.8731154541
GOTERM_MF_DIRECT	GO:0070180~large ribosomal subunit rRNA binding	3	0.729927007299	0.0361588542851	NM_000978, NM_001004, NM_001330200	376	6	7107	9.45079787234	0.999999978981	0.859732202304	40.980665562
GOTERM_CC_DIRECT	GO:0005852~eukaryotic translation initiation factor 3 complex	4	0.973236009732	0.0400735459782	NM_006360, NM_003754, NM_003753, NM_001568	384	15	7347	5.10208333333	0.99999867942	0.528614927571	42.5766090238
GOTERM_BP_DIRECT	GO:0006303~double-strand break repair via nonhomologous end joining	7	1.70316301703	0.0459313854197	NM_003542, NM_001320410, NM_003495, NM_003546, NM_005657, NM_003539, NM_001258274	364	51	7039	2.65422322775	1.0	0.934460188801	53.7029792147
GOTERM_CC_DIRECT	GO:0005759~mitochondrial matrix	20	4.86618004866	0.0463331993818	NM_152407, NM_006012, NM_001166357, NM_001278549, NM_001260506, NM_015666, NM_001286440, NM_138395, NM_001145901, NM_138384, NM_014297, NM_001018078, NM_001130089, NM_052845, NM_017910, NM_144772, NM_003312, NM_018060, NM_001320905, NM_012106	384	241	7347	1.58778526971	0.999999848541	0.562409181925	47.4525560795
GOTERM_CC_DIRECT	GO:0071541~eukaryotic translation initiation factor 3 complex, eIF3m	3	0.729927007299	0.0478172660646	NM_006360, NM_003754, NM_003753	384	7	7347	8.19977678571	0.999999909548	0.555551955688	48.5508834644
GOTERM_CC_DIRECT	GO:0070652~HAUS complex	3	0.729927007299	0.0478172660646	NM_001166269, NM_017518, NM_001323631	384	7	7347	8.19977678571	0.999999909548	0.555551955688	48.5508834644
GOTERM_MF_DIRECT	GO:0070181~small ribosomal subunit rRNA binding	3	0.729927007299	0.0488824202164	NM_001017, NM_001260506, NM_001321972	376	7	7107	8.10068389058	0.999999999964	0.909792628337	51.2063861495
GOTERM_MF_DIRECT	GO:0016788~hydrolase activity, acting on ester bonds	3	0.729927007299	0.0488824202164	NM_001320858, NM_001146171, NM_001317889	376	7	7107	8.10068389058	0.999999999964	0.909792628337	51.2063861495
KEGG_PATHWAY	hsa05034:Alcoholism	11	2.67639902676	0.0492063923392	NM_003533, NM_003542, NM_003514, NM_003495, NM_003531, NM_003512, NM_003537, NM_003546, NM_003511, NM_003539, NM_003519	174	100	3107	1.9641954023	0.9996721205	0.865436099855	45.5901478599
GOTERM_BP_DIRECT	GO:0016233~telomere capping	4	0.973236009732	0.0540183672329	NM_003542, NM_003495, NM_003546, NM_003539	364	17	7039	4.55009696186	1.0	0.954240086416	59.7278508204
GOTERM_BP_DIRECT	GO:0006352~DNA-templated transcription, initiation	5	1.21654501217	0.0596769108177	NM_003542, NM_003495, NM_003546, NM_003539, NM_001083962	364	29	7039	3.33412277378	1.0	0.962404576702	63.4968793148
GOTERM_BP_DIRECT	GO:0046655~folic acid metabolic process	3	0.729927007299	0.0604146393251	NM_001018078, NM_001166357, NM_030780	364	8	7039	7.25171703297	1.0	0.959030381108	63.9631034616
GOTERM_BP_DIRECT	GO:0006610~ribosomal protein import into nucleus	3	0.729927007299	0.0604146393251	NM_000978, NM_024658, NM_002271	364	8	7039	7.25171703297	1.0	0.959030381108	63.9631034616
GOTERM_BP_DIRECT	GO:0044267~cellular protein metabolic process	7	1.70316301703	0.0624313632789	NM_003533, NM_003542, NM_003495, NM_003531, NM_003537, NM_003546, NM_003539	364	55	7039	2.46118881119	1.0	0.95852549159	65.2092466149
GOTERM_MF_DIRECT	GO:0003743~translation initiation factor activity	7	1.70316301703	0.0634726559839	NM_006360, NM_001415, NM_003754, NM_003753, NM_001282958, NM_032025, NM_001568	376	54	7107	2.45020685579	1.0	0.942818370414	60.8945507798
GOTERM_BP_DIRECT	GO:1901687~glutathione derivative biosynthetic process	3	0.729927007299	0.0750895770631	NM_000852, NM_006066, NM_001312660	364	9	7039	6.44597069597	1.0	0.975672229064	72.1530605291
GOTERM_BP_DIRECT	GO:0042254~ribosome biogenesis	5	1.21654501217	0.0802309712327	NM_001042533, NM_001282328, NM_015666, NM_015201, NM_138384	364	32	7039	3.02154876374	1.0	0.978596913463	74.5827893657
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	4	0.973236009732	0.0809237160896	NM_014297, NM_000852, NM_001287593, NM_001312660	364	20	7039	3.86758241758	1.0	0.976471858063	74.8945148714
GOTERM_BP_DIRECT	GO:0006730~one-carbon metabolic process	3	0.729927007299	0.0907511068981	NM_001322086, NM_001018078, NM_001166357	364	10	7039	5.80137362637	1.0	0.983275251946	78.9475351148
GOTERM_BP_DIRECT	GO:0060041~retina development in camera-type eye	4	0.973236009732	0.0909570911007	NM_000884, NM_002615, NM_000986, NM_001205029	364	21	7039	3.68341182627	1.0	0.981173017417	79.0255111143
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	4	0.973236009732	0.0909570911007	NM_001099645, NM_001316311, NM_001004, NM_001317782	364	21	7039	3.68341182627	1.0	0.981173017417	79.0255111143
GOTERM_MF_DIRECT	GO:0019843~rRNA binding	5	1.21654501217	0.0936427895783	NM_001136194, NM_018285, NM_000997, NM_001317782, NM_001008	376	33	7107	2.86387814313	1.0	0.980412646414	75.530580082
GOTERM_MF_DIRECT	GO:0008289~lipid binding	7	1.70316301703	0.0950721399967	NM_020312, NM_030641, NM_153819, NM_138401, NM_001302688, NM_001040451, NM_001286440	376	60	7107	2.20518617021	1.0	0.974993444631	76.0773222169
GOTERM_BP_DIRECT	GO:0008033~tRNA processing	5	1.21654501217	0.0956337509768	NM_001130089, NM_001436, NM_031307, NM_001123226, NM_006627	364	34	7039	2.84381060116	1.0	0.98275845572	80.7245796168
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	8	1.94647201946	0.095755428202	NM_003533, NM_003542, NM_003495, NM_003531, NM_003537, NM_003546, NM_003539, NM_003519	364	76	7039	2.03556969346	1.0	0.980673618667	80.7670105694
KEGG_PATHWAY	hsa05130:Pathogenic Escherichia coli infection	5	1.21654501217	0.0991262439412	NM_005720, NM_001303530, NM_006082, NM_006409, NM_005231	174	32	3107	2.79005028736	0.999999938118	0.963832945108	71.6104318137
